event_type,region,country,state,city_code,city_name,date_type,date,name,description,optional,source,started_at,finished_at,created_at,updated_at,revised_at,published_at
HOLIDAY,CITY,BR,RS,4307500,ESPUMOSO,FIXED,02-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4321006,TAPERA,FIXED,02-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4308508,FREDERICO WESTPHALEN,FIXED,02-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2922102,MUNDO NOVO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4126306,SENGÉS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4309704,HUMAITÁ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2615201,TERRA NOVA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3126505,FRANCISCO BADARÓ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3168309,TAQUARAÇU DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3115201,CONCEIÇÃO DA BARRA DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3117207,CONCEIÇÃO DAS PEDRAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3117603,CONCEIÇÃO DO PARÁ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3120102,COUTO DE MAGALHÃES DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3120409,CRISTIANO OTONI,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3120706,CRUZEIRO DA FORTALEZA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3122108,DIVINO DAS LARANJEIRAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3168101,TAPIRA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3116001,CHALÉ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3166709,SERRA DOS AIMORÉS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3165909,SENADOR MODESTINO GONÇALVES,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3165800,SENADOR JOSÉ BENTO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3165602,SENADOR CORTES,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3165206,SÃO THOMÉ DAS LETRAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3164605,SÃO SEBASTIÃO DO OESTE,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3164407,SÃO SEBASTIÃO DA BELA VISTA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3164100,SÃO PEDRO DO SUAÇUÍ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3116100,CHAPADA DO NORTE,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3115706,CENTRAL DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3163102,SÃO JOSÉ DA VARGINHA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3108206,BONFINÓPOLIS DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3103801,ARAPUÁ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3104502,ARINOS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3104809,AUGUSTO DE LIMA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3106309,BELO ORIENTE,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3106507,BERILO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3107000,BIQUINHAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3107604,BOM JESUS DA PENHA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3109303,BURITIS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3112703,CAPITÃO ENÉAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3109402,BURITIZEIRO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3109600,CACHOEIRA DA PRATA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2602407,BREJÃO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3170008,UBAÍ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3169356,TRÊS MARIAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3110103,CAIANA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3110400,CAMACHO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3112109,CAPARAÓ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3163607,SÃO JOSÉ DO MANTIMENTO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3162609,SÃO JOÃO DO ORIENTE,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3101003,ÁGUAS VERMELHAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3123809,ENGENHEIRO NAVARRO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3130200,IGARATINGA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3130408,IJACI,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3130606,INCONFIDENTES,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3130804,INGAÍ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3132602,ITAMARATI DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3122504,DOM CAVATI,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3123700,ENGENHEIRO CALDAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3125606,FELISBURGO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4219309,VIDEIRA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3126000,FLORESTAL,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3126307,FORTALEZA DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3126406,FORTUNA DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3133600,ITAPEVA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3127404,GONÇALVES,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3127909,GRUPIARA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3128600,GUARDA-MOR,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3128907,GUIMARÂNIA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3130101,IGARAPÉ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3122207,DIVINOLÂNDIA DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3158300,SANTANA DA VARGEM,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3148905,PEDRA DO INDAIÁ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3157609,SANTA FÉ DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3156403,ROMARIA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3156304,RODEIRO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3156205,ROCHEDO DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3156106,RITÁPOLIS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3153608,PRUDENTE DE MORAIS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3153202,PRESIDENTE JUSCELINO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3149200,PEDRINÓPOLIS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3145802,ONÇA DE PITANGUI,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3137502,LAGOA FORMOSA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3145505,OLÍMPIO NORONHA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3145406,OLARIA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3136603,NOVA UNIÃO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3141306,MEDEIROS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3171501,MATHIAS LOBATO,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3140407,MARMELÓPOLIS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3140209,MARIPÁ DE MINAS,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3138302,LEANDRO FERREIRA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3103207,ARAÇAÍ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3133709,ITATIAIUÇU,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3100807,AGUANIL,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3129806,IBIRITÉ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3129608,IBIAÍ,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3129400,IBERTIOGA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3100401,ACAIACA,FIXED,03-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4212106,PALMITOS,FIXED,03-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3170107,UBERABA,FIXED,03-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2607307,IPUBI,FIXED,03-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2608008,JATAÚBA,FIXED,03-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2919058,LAJEDO DO TABOCAL,FIXED,03-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2913002,IBITIARA,FIXED,03-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3132107,ITACARAMBI,FIXED,03-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3533908,OLÍMPIA,FIXED,03-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3164209,SÃO ROMÃO,FIXED,03-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AL,2706406,PÃO DE AÇÚCAR,FIXED,03-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3120607,CRUCILÂNDIA,FIXED,03-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3123403,DORESÓPOLIS,FIXED,03-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3137106,LAGAMAR,FIXED,03-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3142007,MIRABELA,FIXED,03-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3154507,RIACHO DOS MACHADOS,FIXED,03-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3170909,VARZELÂNDIA,FIXED,03-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2924603,PINDOBAÇU,FIXED,03-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4302501,BOSSOROCA,FIXED,03-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2903607,BIRITINGA,FIXED,03-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3542909,RIBEIRÃO BONITO,FIXED,03-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RN,2402303,CARAÚBAS,FIXED,03-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RJ,3300506,BOM JARDIM,FIXED,03-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4202503,BOM JARDIM DA SERRA,FIXED,03-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2301604,ASSARÉ,FIXED,03-05,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2307650,MARACANAÚ,FIXED,03-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2307254,JIJOCA DE JERICOACOARA,FIXED,03-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2305233,HORIZONTE,FIXED,03-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3522802,ITAPORANGA,FIXED,03-06,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3539004,PIRANGI,FIXED,03-07,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2504900,CRUZ DO ESPÍRITO SANTO,FIXED,03-07,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AP,1600535,PORTO GRANDE,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2928950,SÃO DOMINGOS,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2925808,QUEIMADAS,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2922656,NORDESTINA,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2926103,RETIROLÂNDIA,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AP,1600279,LARANJAL DO JARI,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2930402,SERRA PRETA,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2933000,VALENTE,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2933455,WANDERLEY,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4305157,CERRO GRANDE,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2500809,ARAÇAGI,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2508208,LAGOA DE DENTRO,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2511806,PIRPIRITUBA,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1502756,CONCÓRDIA DO PARÁ,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1503705,ITUPIRANGA,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1503903,JURUTI,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1508001,TOMÉ-AÇU,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5219753,SANTO ANTÔNIO DO DESCOBERTO,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3554508,TIETÊ,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3529708,MIGUELÓPOLIS,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AL,2702900,GIRAU DO PONCIANO,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AM,1301704,HUMAITÁ,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2929701,SÁTIRO DIAS,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2501500,BANANEIRAS,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2111607,SÃO RAIMUNDO DAS MANGABEIRAS,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5215603,PADRE BERNARDO,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2902104,ARACI,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2907103,CARINHANHA,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2913705,INHAMBUPE,FIXED,03-08,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2613602,SÃO JOSÉ DO EGITO,FIXED,03-09,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3501004,ALTINÓPOLIS,FIXED,03-09,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2513703,SANTA RITA,FIXED,03-09,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3508603,CACHOEIRA PAULISTA,FIXED,03-09,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3549607,SÃO JOSÉ DO BARREIRO,FIXED,03-09,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2511400,PICUÍ,FIXED,03-09,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4209102,JOINVILLE,FIXED,03-09,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3171808,VIRGINÓPOLIS,FIXED,03-09,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3124302,ESPINOSA,FIXED,03-09,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3509809,CAMPOS NOVOS PAULISTA,FIXED,03-10,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3524105,ITUVERAVA,FIXED,03-10,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3536307,PATROCÍNIO PAULISTA,FIXED,03-10,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RJ,3300308,BARRA DO PIRAÍ,FIXED,03-10,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3514809,ELDORADO,FIXED,03-10,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3531407,MONTE APRAZÍVEL,FIXED,03-10,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2102309,BURITI BRAVO,FIXED,03-10,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PI,2205805,LUZILÂNDIA,FIXED,03-10,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2514909,SÃO MAMEDE,FIXED,03-10,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2104602,GOVERNADOR EUGÊNIO BARROS,FIXED,03-11,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2609303,MIRANDIBA,FIXED,03-11,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2308203,MERUOCA,FIXED,03-11,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3502200,ANGATUBA,FIXED,03-11,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4206900,IBIRAMA,FIXED,03-11,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4109500,GUARAQUEÇABA,FIXED,03-11,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2106409,MATA ROMA,FIXED,03-11,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2909604,CRISÓPOLIS,FIXED,03-12,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2904803,CAATIBA,FIXED,03-12,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3549953,SÃO LOURENÇO DA SERRA,FIXED,03-12,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3535507,PARAGUAÇU PAULISTA,FIXED,03-12,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SE,2804102,MOITA BONITA,FIXED,03-12,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2609600,OLINDA,FIXED,03-12,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2904902,CACHOEIRA,FIXED,03-13,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3551108,SARAPUÍ,FIXED,03-13,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PI,2202208,CAMPO MAIOR,FIXED,03-13,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RJ,3300936,CARAPEBUS,FIXED,03-13,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AM,1303700,SANTO ANTÔNIO DO IÇÁ,FIXED,03-13,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2303956,CHOROZINHO,FIXED,03-13,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2308401,MISSÃO VELHA,FIXED,03-13,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2311405,QUIXERAMOBIM,FIXED,03-13,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RJ,3305554,SEROPÉDICA,FIXED,03-13,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4108700,GRANDES RIOS,FIXED,03-14,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4205001,DIONÍSIO CERQUEIRA,FIXED,03-14,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2904852,CABACEIRAS DO PARAGUAÇU,FIXED,03-14,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2907301,CASTRO ALVES,FIXED,03-14,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2911600,GOVERNADOR MANGABEIRA,FIXED,03-14,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3505906,BATATAIS,FIXED,03-14,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2109908,SANTA INÊS,FIXED,03-14,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SE,2802403,GARARU,FIXED,03-15,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RJ,3301405,CONCEIÇÃO DE MACABU,FIXED,03-15,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2606408,GRAVATÁ,FIXED,03-15,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4117107,NOVA LONDRINA,FIXED,03-15,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PE,2604502,CHÃ GRANDE,FIXED,03-15,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4126702,TAMBOARA,FIXED,03-15,Feriado municipal,,,FEBRABAN,,,,,,
